Day fraction since midnight on	pH probe (pH)
0.6471930969	6.070462227
0.6472046883	6.120077133
0.6472162437	6.116798878
0.6472278274	6.054001331
0.64723939	6.035539627
0.647250976	6.118019104
0.6472625391	6.023972511
0.6472741182	6.047825337
0.6472856884	6.078784943
0.6472972836	6.185381889
0.6473088443	6.090912819
0.6473204144	6.079379559
0.6473320023	6.067827225
0.6473435803	6.17625618
0.6473551411	6.134786606
0.6473667092	6.091609478
0.6473782847	6.054652691
0.6473898621	6.113884926
0.6474014373	6.151263237
0.6474130062	6.141122341
0.6474245856	6.082695484
0.647436158	6.140714645
0.6474477443	6.131296158
0.6474593074	6.054733753
0.6474708752	6.034775257
0.6474824556	6.092185497
0.6474940284	6.136756897
0.6475055992	6.140697479
0.6475171738	6.016674519
0.6475287473	6.049026489
0.6475403178	6.08826828
0.6475518994	6.024410725
0.6475634826	6.031717777
0.6475750428	5.9901371
0.6475866144	6.048075199
0.6475981966	6.058855534
0.6476097674	6.014223099
0.6476213328	6.053850174
0.647632908	6.054584026
0.6476444808	6.068984509
0.6476560662	6.05019331
0.6476676325	6.018859386
0.6476792104	6.043949127
0.647690784	6.078258514
0.6477023513	6.086989403
0.647713929	6.001973152
0.6477255054	6.087485313
0.6477370816	6.091070652
0.6477486466	6.108798504
0.647760224	6.103781223
0.6477717971	6.082718849
0.6477833828	5.983396053
0.6477949458	6.048211098
0.6478065254	6.085855484
0.6478180965	6.069408894
0.6478296793	6.095032692
0.647841243	6.113130093
0.6478528191	6.121603966
0.6478643961	6.109510422
0.6478759611	6.104654312
0.6478875391	6.093120098
0.6478991215	6.086524487
0.647910689	6.06866169
0.6479222583	6.100968361
0.647933849	6.10923624
0.6479454195	6.046308518
0.6479569855	6.073858738
0.6479685576	6.03506422
0.6479801356	6.064704895
0.6479917063	6.077323914
0.6480032774	6.062892914
0.6480148582	5.956653118
0.6480264236	5.952072144
0.6480380047	5.938555718
0.6480495725	5.931264877
0.6480611501	5.938161373
0.6480727307	5.938092709
0.6480842973	5.957541466
0.6480958674	5.939043999
0.6481074486	5.960478306
0.6481190245	5.948127747
0.6481305956	5.955231667
0.6481421634	5.961431503
0.6481537475	6.022060871
0.6481653167	5.958883762
0.6481768953	5.949993134
0.6481884634	5.960989952
0.6482000446	5.947956085
0.6482116239	5.966533661
0.6482231808	6.004099369
0.6482347632	6.091327667
0.6482463374	5.984562874
0.6482579113	5.967563152
0.6482694776	5.955860138
0.6482810535	5.967648506
0.6482926329	5.948168755
0.6483042091	5.974732876
0.6483157778	6.095329285
0.6483273519	6.008474827
0.6483389245	6.042435646
0.6483504995	6.081626892
0.64836207	6.03411293
0.6483736523	6.005026817
0.6483852168	5.992294312
0.6483968038	6.038682461
0.648408366	6.0968256
0.6484199469	6.037498951
0.6484315189	6.060746193
0.6484430923	5.99586153
0.6484546659	5.991734028
0.6484662453	5.914780617
0.6484778304	5.898656368
0.648489388	5.962925911
0.6485009655	6.024204731
0.648512538	5.966764927
0.6485241063	5.974853516
0.6485356845	5.935330868
0.648547266	5.876871109
0.6485588282	5.886456966
0.6485704085	5.876939297
0.6485819866	5.877728462
0.6485935538	5.882499218
0.6486051334	5.884658337
0.6486167043	5.882142544
0.6486282751	5.879815579
0.6486398584	5.88485384
0.6486514235	5.890686035
0.6486629998	5.891829014
0.6486745744	5.881725311
0.6486861411	5.883552551
0.6486977204	5.880576134
0.6487092926	5.892232418
0.6487208698	5.864572048
0.6487324422	5.872087002
0.6487440123	5.869879246
0.6487555859	5.873446941
0.6487671634	5.877300263
0.6487787411	5.87416029
0.6487903158	5.881759644
0.6488018913	5.875618935
0.6488134621	5.86870718
0.6488250366	5.862959385
0.6488366259	5.889238834
0.6488481785	5.890244484
0.648859755	5.861244202
0.6488713306	5.864276886
0.6488829033	5.875977039
0.6488944919	5.87179327
0.6489060543	5.867619991
0.6489176345	5.861449719
0.6489291972	5.863526344
0.6489407788	5.855360031
0.6489523439	5.856375694
0.6489639228	5.855583191
0.6489754912	5.864783764
0.6489870773	5.85909605
0.6489986508	5.856749058
0.6490102209	5.860570908
0.6490217961	5.863559246
0.6490333732	5.862685204
0.6490449451	5.876214981
0.6490565138	5.8624053
0.6490680879	5.876253128
0.6490796674	5.879598141
0.649091251	5.887746334
0.6491028132	5.88590765
0.6491143841	5.910032749
0.6491259604	5.965298653
0.6491375367	5.911778927
0.6491491059	5.921209335
0.6491606876	5.918142796
0.6491722571	6.000769615
0.6491838309	6.01276207
0.6491954078	5.991372109
0.6492069737	5.934848785
0.6492185618	5.985544205
0.6492301256	5.961380482
0.6492416984	5.972319126
0.6492532729	5.928229332
0.6492648484	5.975899696
0.6492764266	6.044068813
0.6492880103	6.002539635
0.6492995721	5.930585861
0.6493111596	5.902276039
0.6493227226	5.926814556
0.6493342982	5.908405304
0.6493458611	5.919476986
0.6493574397	5.911178112
0.649369009	5.941252232
0.6493805935	5.984116554
0.6493921615	5.966187477
0.6494037364	5.925536156
0.6494153057	5.949728012
0.6494268827	5.950614929
0.6494384555	5.987792969
0.6494500359	5.992164135
0.6494616015	5.988625526
0.6494731871	6.000549793
0.6494847484	5.995182037
0.6494963288	6.041873455
0.6495078972	6.034214973
0.6495194911	6.022111893
0.6495310556	5.965304375
0.6495426196	5.988472462
0.6495541926	6.018231392
0.6495651954	5.963758469
0.6495773475	6.012350559
0.6495889246	5.974665165
0.6496004931	5.963894367
0.6496120677	5.968129158
0.6496236359	5.960785866
0.6496352162	5.919721127
0.6496467845	5.948946476
0.6496583595	5.922448635
0.649669948	5.942929745
0.6496815184	5.903901577
0.6496930845	5.852927208
0.6497046664	5.945165634
0.6497162343	5.942067623
0.6497278135	5.882994652
0.6497393761	5.853097439
0.6497509522	5.870181084
0.6497625242	5.856188297
0.6497741038	5.866612911
0.6497856782	5.889101505
0.6497972569	5.872308254
0.6498088264	5.951478005
0.6498203984	5.92633915
0.6498319706	5.897565365
0.6498435422	5.99567461
0.6498551163	5.923485279
0.6498666978	5.935847282
0.6498782707	5.942390442
0.6498898434	5.959087849
0.6499014158	5.969040871
0.649912988	5.933711052
0.6499245829	5.89280653
0.6499361349	5.911069393
0.6499477085	5.924691677
0.6499593025	5.882943153
0.6499708637	5.899178982
0.6499824535	5.935210705
0.6499940216	5.889643192
0.6500055969	5.891589165
0.6500171669	5.876860142
0.6500287311	5.955384731
0.6500403045	5.939248085
0.6500518873	6.0373106
0.6500634684	5.92356348
0.6500750232	6.006867886
0.6500866071	5.946995735
0.6500981762	5.907407761
0.6501097533	5.940975189
0.6501213256	5.933864117
0.6501328961	5.905616283
0.650144475	5.860420227
0.6501560577	5.863708019
0.650167618	5.900619984
0.6501791942	5.947201252
0.6501907791	5.904900551
0.6502023461	5.874583721
0.6502139123	5.940114021
0.650225508	5.878363133
0.6502370695	5.911646366
0.6502486336	5.895289421
0.6502602086	5.883578301
0.6502717828	5.884749889
0.6502833553	5.898703575
0.6502949296	5.910063744
0.6503065113	5.912273407
0.6503180892	5.81081152
0.6503296585	5.923845291
0.6503412296	5.917285919
0.6503528067	5.930493832
0.6503643856	5.952485085
0.6503759579	5.958866596
0.6503875246	5.931706429
0.6503991003	5.92908144
0.6504106681	5.96878624
0.6504222606	5.893304825
0.6504338286	5.9169631
0.650445394	5.837674141
0.6504569768	5.86194706
0.6504685509	5.866921902
0.6504801246	5.96420002
0.6504916929	5.946500778
0.6505032638	5.802769184
0.6505148562	5.79719162
0.6505264097	5.811193466
0.6505379844	5.777430534
0.6505495562	5.771634102
0.6505611414	5.772522926
0.6505727092	5.764754772
0.6505843008	5.756571293
0.6505958614	5.752661228
0.650607431	5.74525547
0.650619012	5.753088951
0.6506305746	5.747463703
0.6506421488	5.790827274
0.6506537261	5.769814014
0.6506652968	5.762257576
0.6506768768	5.8197999
0.6506884489	5.817257404
0.6507000357	5.769059658
0.6507115926	5.781350136
0.650723186	5.813984871
0.6507347647	5.778202534
0.6507463251	5.855491638
0.6507578936	5.819244862
0.6507694671	5.886100769
0.650781037	5.864647389
0.650792615	5.850333691
0.650804189	5.768729687
0.6508157685	5.818891525
0.6508273379	5.89063549
0.6508389173	5.776212692
0.6508504929	5.813418865
0.6508620633	5.851721764
0.6508736504	5.814070702
0.6508852176	5.838897228
0.6508967843	5.808357239
0.6509083707	5.79371357
0.6509199383	5.782114506
0.6509315119	5.795736313
0.6509430746	5.801698685
0.6509546503	5.798958302
0.6509662265	5.799747944
0.6509778076	5.811348915
0.6509893686	5.831015587
0.651000954	5.855702877
0.6510125236	5.849462032
0.6510240949	5.830064774
0.6510356731	5.8665452
0.6510472591	5.837777615
0.6510588197	5.855321884
0.6510703919	5.860893726
0.6510819691	5.84306097
0.6510935538	5.78185606
0.6511051188	5.747718811
0.6511166827	5.744592667
0.6511282626	5.731132984
0.6511398442	5.783931255
0.6511514158	5.781315804
0.6511629894	5.789485931
0.6511745736	5.783639908
0.6511861403	5.813554287
0.651197708	5.779107094
0.6512092831	5.804396153
0.6512208558	5.818649769
0.651232443	5.815631867
0.6512440179	5.813556194
0.6512555739	5.781791687
0.6512671475	5.718995571
0.6512787247	5.736552715
0.6512902963	5.727590561
0.6513018667	5.753136635
0.651313441	5.750815868
0.6513250227	5.726055145
0.6513365899	5.70873642
0.6513481744	5.731818199
0.6513597436	5.709789276
0.6513713113	5.710061073
0.6513828896	5.711251259
0.6513944632	5.701908112
0.6514060336	5.703029156
0.6514176276	5.686326981
0.6514291873	5.780738354
0.6514407621	5.675322533
0.6514523338	5.66693449
0.6514639105	5.658246517
0.6514754812	5.661482334
0.6514870513	5.657660484
0.6514986291	5.66383791
0.6515102117	5.659257889
0.6515217945	5.6509552
0.6515333504	5.666561127
0.6515449379	5.654232025
0.6515564984	5.707173348
0.6515680749	5.71828413
0.6515796497	5.75730896
0.6515912386	5.747291088
0.651602791	5.724181652
0.6516143673	5.7400527
0.6516259521	5.683890343
0.6516375276	5.668281078
0.6516490878	5.67505312
0.6516606635	5.689826012
0.651672243	5.707357407
0.6516838147	5.746750355
0.6516953883	5.742554665
0.6517069756	5.722332478
0.6517185403	5.685006142
0.6517301051	5.692770004
0.6517416806	5.715299606
0.6517532573	5.69941473
0.6517648481	5.660801411
0.6517764107	5.702553749
0.6517879824	5.713577271
0.6517995509	5.673270226
0.6518111319	5.668469429
0.6518227086	5.695229054
0.6518342877	5.687945843
0.6518458662	5.689260006
0.6518574382	5.741671562
0.651869003	5.725416184
0.6518805673	5.673015595
0.6518921426	5.709141254
0.6519037193	5.680854321
0.6519152934	5.647147179
0.6519268825	5.694972515
0.6519384456	5.65519762
0.6519500149	5.675548554
0.6519615922	5.64292717
0.6519731615	5.723207951
0.6519847449	5.667800427
0.6519963177	5.676208973
0.6520078881	5.674340248
0.6520194648	5.719965458
0.6520310304	5.718061924
0.6520426065	5.717803478
0.6520541847	5.66061306
0.6520657646	5.729755402
0.6520773384	5.701891422
0.6520889065	5.71797657
0.6521004837	5.748852253
0.6521120493	5.754172802
0.6521236301	5.752677441
0.6521351961	5.589786053
0.6521467753	5.59295845
0.6521583521	5.620027542
0.6521699256	5.633490562
0.6521815124	5.728391647
0.6521930728	5.595390797
0.6522046577	5.616116524
0.6522162166	5.728677273
0.6522277944	5.601037502
0.6522393713	5.594501495
0.6522509415	5.592621803
0.6522625209	5.592889309
0.6522740911	5.593148232
0.6522856646	5.59454155
0.6522972514	5.597673893
0.6523088108	5.596529007
0.6523203845	5.598312855
0.6523319661	5.599185467
0.6523435499	5.596595287
0.6523551186	5.597599983
0.6523666985	5.594382286
0.6523782652	5.596342564
0.6523898239	5.598822594
0.6524014183	5.597555637
0.6524129854	5.592197895
0.6524245533	5.594881535
0.6524361422	5.601192474
0.6524476993	5.597191811
0.6524592763	5.595462799
0.6524708444	5.591943741
0.6524824276	5.594125271
0.6524940007	5.593709469
0.6525055712	5.591416359
0.6525171552	5.595016956
0.6525287229	5.588926792
0.6525402988	5.589270115
0.6525518624	5.595238209
0.6525634443	5.596148968
0.6525750209	5.598053455
0.6525865872	5.584384441
0.65259816	5.597157478
0.6526097352	5.589476585
0.652621325	5.588292599
0.6526328849	5.59464407
0.6526444618	5.594314098
0.6526560421	5.593936443
0.6526676093	5.594508171
0.65267919	5.592924595
0.6526907582	5.603918552
0.6527023269	5.59923029
0.6527138967	5.596614361
0.6527254781	5.596355438
0.6527370483	5.602355957
0.652748626	5.597144127
0.6527602124	5.594983101
0.6527717704	5.59744215
0.6527833465	5.594124794
0.652794919	5.598464966
0.6528064932	5.600729466
0.6528180622	5.603850365
0.6528296385	5.606046677
0.6528412213	5.605463028
0.6528527953	5.601455212
0.6528643683	5.602949619
0.6528759325	5.610015869
0.6528875114	5.61386919
0.6528990918	5.605395317
0.6529106651	5.604614735
0.6529222302	5.59883976
0.6529338119	5.599925518
0.6529453817	5.600690842
0.6529569549	5.600351811
0.6529685371	5.601930141
0.6529801025	5.602151871
0.6529916808	5.610163689
0.6530032514	5.607383728
0.6530148258	5.608894348
0.6530264054	5.609752178
0.6530379748	5.600470066
0.6530495528	5.598095894
0.6530611241	5.596375942
0.6530727005	5.601243496
0.6530842689	5.599892616
0.6530958407	5.605701447
0.653107415	5.60669899
0.6531189901	5.603404999
0.6531305768	5.604846001
0.6531421358	5.607943058
0.6531537212	5.620696068
0.6531653021	5.621069431
0.6531768674	5.617863655
0.653188435	5.616164684
0.6532000105	5.618020058
0.6532115835	5.611968994
0.6532231644	5.61033535
0.6532347456	5.610129356
0.653246302	5.599009514
0.6532578925	5.593799114
0.6532694587	5.597429276
0.6532810333	5.604943752
0.6532925996	5.599603653
0.6533041742	5.608036995
0.653315747	5.606278896
0.6533273297	5.604811668
0.6533388941	5.602406502
0.65335047	5.605360985
0.653362042	5.614551067
0.6533736206	5.622274399
0.6533851933	5.624470711
0.6533967651	5.619344235
0.6534083573	5.615550041
0.6534199165	5.62047863
0.6534314857	5.617133141
0.65344306	5.622342587
0.6534546382	5.614435196
0.6534662065	5.616394043
0.6534777957	5.625773907
0.6534893673	5.621175766
0.6535009385	5.619595528
0.65351252	5.619258881
0.6535240982	5.60690403
0.6535356523	5.604971409
0.653547235	5.608448505
0.6535588084	5.617676258
0.6535703844	5.612582207
0.653581948	5.617013454
0.6535935207	5.618305206
0.6536051116	5.615549564
0.6536166702	5.614584923
0.6536282435	5.620382309
0.6536398185	5.618139744
0.6536513978	5.614212513
0.6536629857	5.614915371
0.653674552	5.617625713
0.6536861177	5.614924431
0.6536977075	5.609803677
0.6537092724	5.618406773
0.6537208401	5.624623299
0.6537324195	5.618706703
0.6537439859	5.628164291
0.6537555723	5.630147457
0.653767142	5.62994051
0.6537787291	5.626391411
0.6537902898	5.62638998
0.6538018554	5.627868176
0.6538134277	5.625048161
0.6538250094	5.623559952
0.6538365808	5.627170563
0.6538481587	5.623560906
0.653859735	5.630437374
0.6538713035	5.625693798
0.6538828772	5.61485672
0.6538944467	5.626067162
0.6539060232	5.627763271
0.6539176031	5.627866268
0.6539291729	5.625133038
0.653940742	5.62869978
0.6539523347	5.62908411
0.6539638968	5.625863552
0.6539754749	5.624126911
0.6539870415	5.620765209
0.6539986184	5.615858555
0.6540101913	5.623332501
0.6540217738	5.621862412
0.6540333537	5.630370617
0.6540449086	5.63155365
0.6540564922	5.632875443
0.6540680611	5.630177498
0.6540796329	5.627222061
0.6540912208	5.616339207
0.6541027975	5.619632244
0.6541143524	5.62869978
0.6541259363	5.623218536
0.654137511	5.625669956
0.6541490785	5.626836777
0.6541606511	5.622227669
0.6541722285	5.622463226
0.6541837958	5.629600048
0.6541953731	5.631468773
0.6542069452	5.628479481
0.6542185308	5.626837254
0.6542300936	5.627714634
0.6542416673	5.630381584
0.6542532635	5.629547596
0.654264836	5.631660938
0.6542763911	5.636445999
0.6542879808	5.635328293
0.6542995415	5.634934902
0.65431112	5.635792732
0.6543226936	5.635733604
0.6543342586	5.635665417
0.6543458434	5.634952068
0.6543574059	5.634799004
0.654369003	5.63318491
0.6543805642	5.632154465
0.6543921275	5.632046223
0.654403707	5.632018089
0.6544152773	5.629820824
0.6544268602	5.630113602
0.6544384246	5.63174057
0.6544500091	5.631829262
0.6544615748	5.634068489
0.6544731513	5.635277271
0.6544847303	5.638519764
0.6544963044	5.638798237
0.654507873	5.638840675
0.6545194618	5.638124466
0.6545310235	5.635409355
0.6545425906	5.634849072
0.6545541751	5.633887768
0.6545657417	5.634068489
0.6545773123	5.635664463
0.6545888861	5.635987759
0.6546004611	5.637404919
0.6546120335	5.636622906
0.6546236198	5.637010098
0.6546351953	5.63831377
0.6546467764	5.638433456
0.6546583324	5.636582375
0.6546699099	5.637730122
0.6546814969	5.639257431
0.6546930695	5.639061928
0.6547046488	5.635483742
0.65471621	5.635647774
0.6547277815	5.636863709
0.6547393567	5.639445305
0.6547509271	5.637312889
0.6547625035	5.635826588
0.6547740869	5.637558937
0.6547856505	5.637105942
0.654797223	5.636888027
0.6548088031	5.637816906
0.6548203747	5.637907028
0.6548319414	5.635223389
0.6548435241	5.636322022
0.6548550996	5.637919426
0.654866675	5.636649609
0.6548782493	5.637730122
0.6548898186	5.63250494
0.6549014065	5.635229111
0.6549129796	5.634985924
0.6549245322	5.635631084
0.6549361108	5.63630724
0.6549476847	5.636837006
0.6549592744	5.636208534
0.6549708296	5.638586521
0.6549824237	5.637936592
0.6549939792	5.641048908
0.6550055628	5.642276287
0.6550171305	5.640369892
0.6550287083	5.639600754
0.6550402824	5.642035008
0.6550518548	5.642798901
0.6550634246	5.64205122
0.6550749983	5.643084049
0.6550865746	5.646650314
0.6550981554	5.647747994
0.6551097259	5.643868446
0.6551213009	5.644145966
0.6551328711	5.645261288
0.6551444576	5.641384125
0.6551560251	5.642663002
0.6551675899	5.646382809
0.6551791789	5.649274349
0.6551907483	5.651325226
0.655202317	5.653379917
0.6552138915	5.658691883
0.6552254741	5.656976223
0.6552370413	5.651801109
0.6552486138	5.64415741
0.6552601883	5.639343262
0.6552717529	5.639707565
0.6552833356	5.641230106
0.6552949116	5.645261288
0.6553064757	5.648967266
0.6553180528	5.655347347
0.6553296327	5.652602673
0.6553412023	5.654229641
0.6553527811	5.6547122
0.6553643459	5.648471832
0.6553759294	5.645038128
0.6553875074	5.649017334
0.6553990787	5.64643383
0.6554106468	5.646263123
0.6554222209	5.646296024
0.6554337882	5.648420334
0.6554453636	5.647404671
0.655456949	5.650594711
0.6554685154	5.649677753
0.6554800958	5.649274826
0.6554916636	5.6550107
0.6555032363	5.666034222
0.655514817	5.667079926
0.6555263822	5.551331043
0.6555379655	5.610798359
0.6555495476	5.638604641
0.6555611135	5.639333725
0.6555726777	5.646076679
0.6555842519	5.649982452
0.6555958339	5.64817667
0.655607421	5.643785477
0.6556189795	5.644293785
0.6556305543	5.649309158
0.6556421277	5.654840946
0.6556537037	5.65889883
0.6556652686	5.658510208
0.6556768503	5.655569553
0.6556884293	5.659086227
0.6556999997	5.656217575
0.655711575	5.652910709
0.6557231596	5.652070522
0.6557347152	5.65444994
0.6557463045	5.660475254
0.6557578632	5.661244869
0.6557694378	5.655280113
0.6557810125	5.658108711
0.6557925935	5.657886028
0.6558041569	5.657474041
0.6558157418	5.428831101
0.6558273172	5.48886919
0.6558388918	5.602238655
0.6558504576	5.633897781
0.6558620494	5.637130737
0.655873602	5.640471935
0.6558851818	5.641168118
0.6558967653	5.641230106
0.6559083232	5.644225597
0.655919897	5.6451931
0.6559314834	5.645311832
0.6559430523	5.643436432
0.655954635	5.644540787
0.6559662135	5.643716812
0.6559777773	5.649235725
0.6559893644	5.650183678
0.6560009259	5.644385338
0.6560124964	5.642832756
0.6560240816	5.645003319
0.6560356429	5.645397663
0.6560472114	5.646194935
0.6560587886	5.646118641
0.6560703693	5.644128799
0.6560819394	5.652361393
0.6560935258	5.65567255
0.6561050815	5.650730133
0.6561166614	5.650866032
0.6561282419	5.65011549
0.656139827	5.645140648
0.6561513769	5.651155472
0.6561629536	5.661282063
0.65617453	5.659240723
0.6561861019	5.660293579
0.656197673	5.660871029
0.6562092536	5.662397862
0.6562208245	5.662704945
0.656232397	5.659053326
0.6562439766	5.655449867
0.6562555437	5.658713341
0.6562671402	5.657645226
0.6562786919	5.653906822
0.6562902877	5.653082371
0.6563018604	5.653499603
0.6563134239	5.658118725
0.6563249977	5.658527851
0.6563365735	5.66328907
0.6563481351	5.666956425
0.6563597203	5.673001289
0.656371284	5.673661709
0.6563828635	5.667663097
0.65639445	5.665055275
0.6564060079	5.674188137
0.6564175806	5.677788734
0.6564291541	5.679300785
0.6564407294	5.678799629
0.6564523133	5.685932159
0.6564638862	5.685341835
0.6564754598	5.690069199
0.6564870274	5.692939282
0.6564986069	5.690135002
0.6565101716	5.683479309
0.656521765	5.6815238
0.6565333312	5.675257683
0.6565449059	5.671848774
0.656556473	5.671741962
0.6565680464	5.669057846
0.656579618	5.665923119
0.6565911942	5.660304546
0.6566027851	5.668126583
0.6566143378	5.673236847
0.656625932	5.670939922
0.656637488	5.670637608
0.6566490608	5.671724796
0.6566606346	5.674051762
0.6566722174	5.674148083
0.6566837886	5.669822216
0.6566953668	5.666558266
0.6567069354	5.673712254
0.6567185139	5.664661408
0.6567300839	5.666302204
0.6567416547	5.668446541
0.6567532262	5.667495251
0.6567648029	5.66853857
0.6567763759	5.669707775
0.6567879615	5.668812752
0.6567995259	5.668582439
0.6568111009	5.671742916
0.6568226735	5.680285931
0.656834263	5.684542179
0.6568458345	5.678603649
0.6568574099	5.671643257
0.656868968	5.673372746
0.6568805444	5.675022125
0.65689212	5.676085949
0.6569036917	5.673865318
0.6569152815	5.679481983
0.6569268555	5.685245514
0.6569384227	5.687402725
0.6569499979	5.683135986
0.6569615629	5.678229809
0.6569731374	5.67827034
0.6569847183	5.681540966
0.6569858769	5.682003975